order_item_id,order_id,product_id,quantity,unit_price
4032,2376,107,1,274.17
4033,2377,22,1,436.01
4034,2377,114,1,53.8
4035,2378,134,1,18.73
4036,2378,57,2,57.31
4037,2379,82,2,74.38
4038,2380,36,1,147.35
4039,2381,6,1,745.89
4040,2382,25,2,142.14
4041,2383,20,1,612.21
4042,2383,106,1,236.39
4043,2384,116,1,293.64
4044,2385,49,2,78.31
4045,2385,109,1,40.54
4046,2386,121,1,34.56
4047,2387,60,1,67.91
4048,2388,56,1,32.92
4049,2389,127,1,31.91
4050,2390,138,1,27.96
4051,2391,84,1,42.73
4052,2391,35,1,141.88
4053,2392,37,1,189.96
4054,2393,3,1,498.85
4055,2393,84,2,42.73
4056,2393,100,1,143.49
4057,2394,20,1,612.21
4058,2395,59,2,85.08
4059,2396,65,1,95.93
4060,2396,115,1,48.71
4061,2397,132,1,13.9
4062,2398,54,2,92.51
4063,2399,80,2,32.22
4064,2399,130,1,38.32
4065,2400,60,1,67.91
4066,2401,31,2,214.18
4067,2402,91,1,43.89
4068,2402,115,1,48.71
4069,2403,75,1,78.07
4070,2403,51,1,61.56
4071,2404,40,2,231.68
4072,2405,81,1,68.19
4073,2406,69,1,88.59
4074,2406,131,1,21.15
4075,2407,115,1,48.71
4076,2407,52,1,53.34
4077,2407,61,1,101.31
4078,2407,35,1,141.88
4079,2408,95,1,44.01
4080,2409,139,2,10.52
4081,2409,129,1,6.32
4082,2409,18,2,753.69
4083,2409,93,2,52.15
4084,2410,111,1,61.42
4085,2411,116,1,293.64
4086,2411,124,1,26.24
4087,2411,63,1,52.84
4088,2412,50,1,22.37
4089,2413,95,1,44.01
4090,2414,68,2,64.0
4091,2414,18,1,753.69
4092,2415,5,1,458.98
4093,2415,28,1,120.83
4094,2415,124,1,26.24
4095,2416,57,1,57.31
4096,2416,71,1,107.68
4097,2417,45,1,89.48
4098,2417,61,2,101.31
4099,2417,54,2,92.51
4100,2418,89,2,48.84
4101,2419,85,2,26.08
4102,2420,123,1,7.58
4103,2420,74,1,31.11
4104,2420,82,2,74.38
4105,2421,17,1,593.52
4106,2422,16,3,747.89
4107,2422,74,1,31.11
4108,2423,38,1,204.52
4109,2424,33,1,146.31
4110,2425,35,2,141.88
4111,2425,20,1,612.21
4112,2425,138,2,27.96
4113,2426,70,1,87.88
4114,2426,23,1,69.11
4115,2426,106,1,236.39
4116,2426,12,3,291.66
4117,2427,108,1,32.5
4118,2427,87,1,36.61
4119,2427,6,1,745.89
4120,2427,81,1,68.19
4121,2428,76,1,55.63
4122,2429,137,1,32.97
4123,2429,78,1,69.84
4124,2430,91,1,43.89
4125,2431,134,2,18.73
4126,2431,40,1,231.68
4127,2431,56,1,32.92
4128,2431,77,3,63.71
4129,2432,123,1,7.58
4130,2432,91,1,43.89
4131,2432,6,1,745.89
4132,2433,62,1,117.98
4133,2434,94,1,24.49
4134,2435,64,1,110.5
4135,2435,60,1,67.91
4136,2436,131,1,21.15
4137,2437,75,1,78.07
4138,2438,96,1,41.53
4139,2438,26,1,26.16
4140,2438,16,1,747.89
4141,2438,105,1,100.73
4142,2439,12,1,291.66
4143,2440,122,1,28.33
4144,2441,32,1,127.35
4145,2442,94,1,24.49
4146,2442,52,1,53.34
4147,2443,5,1,458.98
4148,2444,76,1,55.63
4149,2445,85,1,26.08
4150,2445,86,1,45.8
4151,2446,91,1,43.89
4152,2447,109,1,40.54
4153,2448,2,1,181.58
4154,2448,94,1,24.49
4155,2448,56,1,32.92
4156,2449,84,1,42.73
4157,2449,56,3,32.92
4158,2450,10,1,838.97
4159,2450,70,1,87.88
4160,2450,64,1,110.5
4161,2451,72,1,62.8
4162,2452,58,1,38.13
4163,2453,109,1,40.54
4164,2454,52,1,53.34
4165,2454,119,1,14.03
4166,2455,71,1,107.68
4167,2455,9,1,862.58
4168,2456,119,2,14.03
4169,2456,78,2,69.84
4170,2457,1,1,238.05
4171,2457,131,2,21.15
4172,2457,97,2,30.35
4173,2458,22,1,436.01
4174,2459,95,1,44.01
4175,2460,70,2,87.88
4176,2461,100,1,143.49
4177,2462,45,1,89.48
4178,2462,129,2,6.32
4179,2462,58,1,38.13
4180,2463,62,2,117.98
4181,2464,121,2,34.56
4182,2465,23,1,69.11
4183,2465,121,1,34.56
4184,2466,66,1,28.11
4185,2466,54,1,92.51
4186,2467,133,1,8.93
4187,2467,111,1,61.42
4188,2468,6,1,745.89
4189,2468,31,1,214.18
4190,2469,36,1,147.35
4191,2470,91,2,43.89
4192,2471,125,1,28.47
4193,2472,104,1,60.04
4194,2473,106,1,236.39
4195,2473,98,2,61.01
4196,2473,137,2,32.97
4197,2474,107,1,274.17
4198,2475,31,2,214.18
4199,2475,4,3,658.93
4200,2476,46,2,72.6
4201,2476,85,1,26.08
4202,2477,8,1,734.18
4203,2477,82,2,74.38
4204,2477,2,1,181.58
4205,2478,87,2,36.61
4206,2479,62,1,117.98
4207,2479,19,1,648.16
4208,2480,93,1,52.15
4209,2481,15,2,767.15
4210,2481,131,2,21.15
4211,2482,123,1,7.58
4212,2483,131,1,21.15
4213,2484,6,1,745.89
4214,2484,104,2,60.04
4215,2484,78,3,69.84
4216,2484,110,2,281.47
4217,2485,24,1,36.71
4218,2486,27,1,229.61
4219,2487,128,1,27.31
4220,2487,124,3,26.24
4221,2488,123,1,7.58
4222,2488,49,1,78.31
4223,2488,36,1,147.35
4224,2489,36,1,147.35
4225,2489,31,1,214.18
4226,2490,86,1,45.8
4227,2490,134,1,18.73
4228,2491,11,2,755.96
4229,2491,70,1,87.88
4230,2492,117,1,91.35
4231,2493,14,1,665.23
4232,2494,104,1,60.04
4233,2495,110,1,281.47
4234,2496,55,3,37.71
4235,2496,61,1,101.31
4236,2497,12,1,291.66
4237,2497,99,2,27.32
4238,2498,43,1,88.19
4239,2499,134,1,18.73
4240,2500,93,1,52.15
4241,2501,36,2,147.35
4242,2501,108,1,32.5
4243,2502,123,1,7.58
4244,2502,89,2,48.84
4245,2502,56,1,32.92
4246,2503,113,1,251.9
4247,2503,28,1,120.83
4248,2504,76,1,55.63
4249,2505,98,1,61.01
4250,2506,92,1,75.22
4251,2506,126,1,12.83
4252,2507,113,3,251.9
4253,2508,9,1,862.58
4254,2508,98,1,61.01
4255,2509,90,1,36.23
4256,2510,106,1,236.39
4257,2511,6,1,745.89
4258,2511,9,1,862.58
4259,2511,12,1,291.66
4260,2512,29,1,179.49
4261,2513,117,1,91.35
4262,2513,24,1,36.71
4263,2513,111,1,61.42
4264,2513,18,2,753.69
4265,2514,6,1,745.89
4266,2515,48,1,21.07
4267,2516,126,1,12.83
4268,2516,48,1,21.07
4269,2517,139,2,10.52
4270,2518,118,3,24.31
4271,2519,29,1,179.49
4272,2519,86,1,45.8
4273,2519,13,1,189.93
4274,2519,74,1,31.11
4275,2520,35,1,141.88
4276,2521,62,1,117.98
4277,2521,48,1,21.07
4278,2522,55,1,37.71
4279,2523,138,1,27.96
4280,2523,77,2,63.71
4281,2524,50,1,22.37
4282,2525,130,2,38.32
4283,2526,52,2,53.34
4284,2526,74,1,31.11
4285,2527,43,1,88.19
4286,2528,89,1,48.84
4287,2529,116,1,293.64
4288,2530,13,1,189.93
4289,2530,105,1,100.73
4290,2530,20,1,612.21
4291,2531,137,1,32.97
4292,2531,91,2,43.89
4293,2532,29,1,179.49
4294,2533,66,1,28.11
4295,2533,105,1,100.73
4296,2534,54,1,92.51
4297,2534,92,1,75.22
4298,2535,115,1,48.71
4299,2536,114,1,53.8
4300,2536,49,1,78.31
4301,2537,31,1,214.18
4302,2538,21,1,80.06
4303,2538,88,2,71.77
4304,2539,44,2,99.25
4305,2540,131,2,21.15
4306,2540,6,3,745.89
4307,2541,87,1,36.61
4308,2541,91,1,43.89
4309,2542,103,1,211.32
4310,2543,51,1,61.56
4311,2544,19,1,648.16
4312,2544,96,1,41.53
4313,2544,63,1,52.84
4314,2544,98,1,61.01
4315,2545,71,2,107.68
4316,2545,75,1,78.07
4317,2546,50,1,22.37
4318,2547,120,2,26.42
4319,2547,30,1,49.73
4320,2548,106,1,236.39
4321,2548,10,1,838.97
4322,2549,139,1,10.52
4323,2550,73,1,67.37
4324,2550,115,1,48.71
4325,2550,66,1,28.11
4326,2550,27,1,229.61
4327,2551,47,3,116.51
4328,2552,7,1,828.95
4329,2552,67,2,102.28
4330,2552,110,1,281.47
4331,2553,24,1,36.71
4332,2553,92,1,75.22
4333,2554,30,3,49.73
4334,2554,53,1,85.52
4335,2554,31,1,214.18
4336,2555,10,1,838.97
4337,2555,68,1,64.0
4338,2555,72,1,62.8
4339,2556,66,1,28.11
4340,2556,92,1,75.22
4341,2556,29,1,179.49
4342,2556,79,1,16.91
4343,2557,127,1,31.91
4344,2557,7,1,828.95
4345,2558,103,1,211.32
4346,2559,70,1,87.88
4347,2560,8,1,734.18
4348,2561,71,2,107.68
4349,2561,91,1,43.89
4350,2562,80,1,32.22
4351,2562,138,1,27.96
4352,2563,15,1,767.15
4353,2563,94,1,24.49
4354,2563,10,1,838.97
4355,2563,76,1,55.63
4356,2564,99,1,27.32
4357,2565,41,1,98.17
4358,2565,47,1,116.51
4359,2565,110,2,281.47
4360,2566,112,1,294.2
4361,2566,102,1,178.7
4362,2567,71,1,107.68
4363,2568,137,1,32.97
4364,2569,30,1,49.73
4365,2570,4,2,658.93
4366,2571,119,1,14.03
4367,2572,119,1,14.03
4368,2572,127,1,31.91
4369,2572,27,1,229.61
4370,2573,59,2,85.08
4371,2574,16,1,747.89
4372,2575,76,1,55.63
4373,2575,17,2,593.52
4374,2575,114,1,53.8
4375,2576,50,3,22.37
4376,2577,18,2,753.69
4377,2577,5,1,458.98
4378,2578,2,1,181.58
4379,2579,12,1,291.66
4380,2580,106,3,236.39
4381,2581,110,2,281.47
4382,2581,38,2,204.52
4383,2581,79,2,16.91
4384,2581,21,2,80.06
4385,2582,103,1,211.32
4386,2583,28,1,120.83
4387,2584,126,1,12.83
4388,2584,118,2,24.31
4389,2585,86,3,45.8
4390,2586,74,1,31.11
4391,2587,106,2,236.39
4392,2588,41,1,98.17
4393,2589,89,1,48.84
4394,2589,96,1,41.53
4395,2590,78,1,69.84
4396,2591,29,1,179.49
4397,2592,74,1,31.11
4398,2593,57,1,57.31
4399,2593,93,1,52.15
4400,2593,97,1,30.35
4401,2594,26,1,26.16
4402,2594,17,2,593.52
4403,2594,112,1,294.2
4404,2595,85,1,26.08
4405,2596,32,1,127.35
4406,2597,116,1,293.64
4407,2598,128,1,27.31
4408,2599,81,1,68.19
4409,2599,1,2,238.05
4410,2600,10,2,838.97
4411,2600,102,1,178.7
4412,2600,5,2,458.98
4413,2600,23,1,69.11
4414,2601,6,1,745.89
4415,2602,75,1,78.07
4416,2602,94,1,24.49
4417,2602,104,1,60.04
4418,2603,110,3,281.47
4419,2604,31,1,214.18
4420,2604,82,1,74.38
4421,2604,81,1,68.19
4422,2605,122,1,28.33
4423,2606,129,1,6.32
4424,2606,12,1,291.66
4425,2607,111,2,61.42
4426,2608,115,1,48.71
4427,2609,79,1,16.91
4428,2609,70,1,87.88
4429,2610,135,1,16.46
4430,2611,64,1,110.5
4431,2612,70,1,87.88
4432,2613,40,3,231.68
4433,2613,140,1,30.07
4434,2614,119,1,14.03
4435,2614,12,1,291.66
4436,2615,9,3,862.58
4437,2616,133,1,8.93
4438,2617,52,1,53.34
4439,2617,31,1,214.18
4440,2617,111,1,61.42
4441,2617,11,1,755.96
4442,2618,48,1,21.07
4443,2619,56,1,32.92
4444,2619,102,1,178.7
4445,2620,124,1,26.24
4446,2621,48,1,21.07
4447,2622,99,1,27.32
4448,2623,96,2,41.53
4449,2623,110,3,281.47
4450,2623,32,1,127.35
4451,2624,107,3,274.17
4452,2625,3,1,498.85
4453,2626,126,3,12.83
4454,2626,125,1,28.47
4455,2627,52,1,53.34
4456,2628,140,1,30.07
4457,2628,1,1,238.05
4458,2628,122,1,28.33
4459,2629,52,1,53.34
4460,2629,119,1,14.03
4461,2630,63,2,52.84
4462,2631,111,1,61.42
4463,2631,16,2,747.89
4464,2632,81,1,68.19
4465,2633,139,1,10.52
4466,2634,115,2,48.71
4467,2635,55,2,37.71
4468,2636,67,1,102.28
4469,2636,127,2,31.91
4470,2636,24,1,36.71
4471,2637,103,1,211.32
4472,2637,104,2,60.04
4473,2637,111,1,61.42
4474,2637,44,2,99.25
4475,2638,101,1,150.72
4476,2639,127,1,31.91
4477,2640,129,3,6.32
4478,2640,78,1,69.84
4479,2641,6,2,745.89
4480,2642,136,3,16.13
4481,2643,8,2,734.18
4482,2643,131,2,21.15
4483,2644,16,1,747.89
4484,2644,134,1,18.73
4485,2644,96,3,41.53
4486,2645,36,1,147.35
4487,2645,110,3,281.47
4488,2646,112,1,294.2
4489,2646,116,1,293.64
4490,2647,10,1,838.97
4491,2647,57,3,57.31
4492,2648,72,1,62.8
4493,2648,109,1,40.54
4494,2649,138,1,27.96
4495,2649,43,1,88.19
4496,2650,27,3,229.61
4497,2651,71,2,107.68
4498,2652,139,1,10.52
4499,2653,14,1,665.23
4500,2654,99,1,27.32
4501,2654,96,1,41.53
4502,2655,2,2,181.58
4503,2655,42,2,79.0
4504,2655,84,1,42.73
4505,2656,39,1,86.95
4506,2656,43,1,88.19
4507,2656,2,1,181.58
4508,2656,46,2,72.6
4509,2657,128,1,27.31
4510,2658,25,1,142.14
4511,2659,83,3,62.44
4512,2660,111,1,61.42
4513,2661,96,1,41.53
4514,2662,64,1,110.5
4515,2663,79,3,16.91
4516,2663,52,1,53.34
4517,2664,53,1,85.52
4518,2664,45,1,89.48
4519,2665,138,1,27.96
4520,2666,20,1,612.21
4521,2667,72,1,62.8
4522,2668,111,1,61.42
4523,2669,138,2,27.96
4524,2669,2,2,181.58
4525,2669,86,1,45.8
4526,2669,20,1,612.21
4527,2670,93,1,52.15
4528,2671,61,2,101.31
4529,2672,121,1,34.56
4530,2673,58,3,38.13
4531,2674,41,2,98.17
4532,2675,79,1,16.91
4533,2676,17,1,593.52
4534,2676,36,1,147.35
4535,2677,15,1,767.15
4536,2678,6,1,745.89
4537,2678,51,1,61.56
4538,2679,90,2,36.23
4539,2679,91,1,43.89
4540,2679,107,1,274.17
4541,2680,102,1,178.7
4542,2680,76,2,55.63
4543,2681,44,1,99.25
4544,2682,70,2,87.88
4545,2682,138,1,27.96
4546,2682,60,3,67.91
4547,2682,58,1,38.13
4548,2683,27,2,229.61
4549,2684,64,1,110.5
4550,2684,14,2,665.23
4551,2685,72,1,62.8
4552,2685,128,1,27.31
4553,2686,41,1,98.17
4554,2686,36,1,147.35
4555,2686,14,1,665.23
4556,2686,111,1,61.42
4557,2687,139,1,10.52
4558,2687,72,1,62.8
4559,2687,116,1,293.64
4560,2688,28,1,120.83
4561,2689,11,1,755.96
4562,2690,110,1,281.47
4563,2690,54,1,92.51
4564,2690,121,1,34.56
4565,2691,16,1,747.89
4566,2692,12,1,291.66
4567,2693,8,1,734.18
4568,2693,112,1,294.2
4569,2693,119,2,14.03
4570,2694,72,2,62.8
4571,2694,76,1,55.63
4572,2695,42,1,79.0
4573,2696,61,1,101.31
4574,2697,58,2,38.13
4575,2697,66,1,28.11
4576,2697,129,2,6.32
4577,2698,10,2,838.97
4578,2699,84,3,42.73
4579,2700,123,1,7.58
4580,2700,70,2,87.88
4581,2701,38,1,204.52
4582,2701,95,1,44.01
4583,2702,35,1,141.88
4584,2703,47,1,116.51
4585,2703,81,1,68.19
4586,2703,83,1,62.44
4587,2703,70,2,87.88
4588,2704,63,3,52.84
4589,2705,66,1,28.11
4590,2706,1,1,238.05
4591,2707,83,1,62.44
4592,2708,28,1,120.83
4593,2709,68,1,64.0
4594,2709,102,1,178.7
4595,2709,100,1,143.49
4596,2710,14,3,665.23
4597,2710,126,1,12.83
4598,2711,69,1,88.59
4599,2712,94,1,24.49
4600,2713,127,1,31.91
4601,2713,86,1,45.8
4602,2713,82,1,74.38
4603,2713,24,2,36.71
4604,2714,111,3,61.42
4605,2715,65,1,95.93
4606,2716,106,1,236.39
4607,2716,74,1,31.11
4608,2716,73,2,67.37
4609,2717,11,3,755.96
4610,2717,74,1,31.11
4611,2718,96,1,41.53
4612,2718,91,1,43.89
4613,2719,103,1,211.32
4614,2719,90,1,36.23
4615,2720,1,1,238.05
4616,2720,103,1,211.32
4617,2720,82,1,74.38
4618,2721,68,2,64.0
4619,2721,41,2,98.17
4620,2721,27,1,229.61
4621,2721,112,1,294.2
4622,2722,29,1,179.49
4623,2723,137,1,32.97
4624,2724,28,1,120.83
4625,2725,62,1,117.98
4626,2725,21,2,80.06
4627,2726,74,2,31.11
4628,2727,106,1,236.39
4629,2728,94,1,24.49
4630,2729,126,3,12.83
4631,2729,5,1,458.98
4632,2730,41,1,98.17
4633,2731,73,3,67.37
4634,2732,80,1,32.22
4635,2733,7,1,828.95
4636,2733,66,1,28.11
4637,2733,133,1,8.93
4638,2733,75,1,78.07
4639,2734,87,1,36.61
4640,2735,79,2,16.91
4641,2736,37,1,189.96
4642,2737,73,1,67.37
4643,2737,17,1,593.52
4644,2737,26,1,26.16
4645,2738,98,1,61.01
4646,2739,100,1,143.49
4647,2739,21,1,80.06
4648,2740,55,2,37.71
4649,2740,81,1,68.19
4650,2741,103,2,211.32
4651,2742,29,1,179.49
4652,2743,22,1,436.01
4653,2743,110,2,281.47
4654,2744,1,1,238.05
4655,2745,136,1,16.13
4656,2746,99,1,27.32
4657,2746,19,1,648.16
4658,2747,37,2,189.96
4659,2747,59,2,85.08
4660,2747,126,1,12.83
4661,2748,95,3,44.01
4662,2748,72,2,62.8
4663,2748,52,2,53.34
4664,2749,61,1,101.31
4665,2749,1,1,238.05
4666,2749,102,1,178.7
4667,2750,61,1,101.31
4668,2751,95,2,44.01
4669,2751,99,1,27.32
4670,2751,134,1,18.73
4671,2752,4,1,658.93
4672,2752,140,1,30.07
4673,2752,8,3,734.18
4674,2753,34,1,167.39
4675,2753,106,2,236.39
4676,2754,91,1,43.89
4677,2754,140,2,30.07
4678,2755,128,1,27.31
4679,2755,82,2,74.38
4680,2756,68,3,64.0
4681,2756,53,1,85.52
4682,2756,96,1,41.53
4683,2757,92,2,75.22
4684,2758,59,2,85.08
4685,2758,104,1,60.04
4686,2759,118,2,24.31
4687,2759,111,1,61.42
4688,2759,2,1,181.58
4689,2760,107,1,274.17
4690,2761,77,1,63.71
4691,2761,114,3,53.8
4692,2761,140,1,30.07
4693,2762,115,2,48.71
4694,2762,57,1,57.31
4695,2762,39,1,86.95
4696,2762,59,1,85.08
4697,2763,41,1,98.17
4698,2763,77,2,63.71
4699,2764,102,1,178.7
4700,2765,118,1,24.31
4701,2766,119,2,14.03
4702,2767,90,1,36.23
4703,2768,74,2,31.11
4704,2769,7,1,828.95
4705,2769,130,1,38.32
4706,2770,27,1,229.61
4707,2771,5,1,458.98
4708,2771,31,1,214.18
4709,2772,16,1,747.89
4710,2773,6,1,745.89
4711,2773,63,2,52.84
4712,2773,35,1,141.88
4713,2773,42,1,79.0
4714,2774,1,1,238.05
4715,2775,1,1,238.05
4716,2775,127,1,31.91
4717,2775,38,1,204.52
4718,2776,107,2,274.17
4719,2777,5,1,458.98
4720,2778,140,1,30.07
4721,2779,54,1,92.51
4722,2780,43,1,88.19
4723,2780,18,1,753.69
4724,2781,87,1,36.61
4725,2782,59,1,85.08
4726,2783,85,1,26.08
4727,2783,96,1,41.53
4728,2784,82,3,74.38
4729,2785,126,1,12.83
4730,2786,112,1,294.2
4731,2787,125,1,28.47
4732,2787,115,1,48.71
4733,2787,22,1,436.01
4734,2788,41,1,98.17
4735,2788,7,1,828.95
4736,2788,62,1,117.98
4737,2788,8,1,734.18
4738,2789,89,2,48.84
4739,2789,98,1,61.01
4740,2790,117,1,91.35
4741,2791,77,1,63.71
4742,2792,38,1,204.52
4743,2792,33,1,146.31
4744,2792,121,1,34.56
4745,2792,19,1,648.16
4746,2793,72,2,62.8
4747,2793,131,1,21.15
4748,2794,90,1,36.23
4749,2795,138,1,27.96
4750,2796,12,2,291.66
4751,2797,58,1,38.13
4752,2798,109,1,40.54
4753,2798,4,3,658.93
4754,2798,14,1,665.23
4755,2798,134,1,18.73
4756,2799,95,1,44.01
4757,2800,41,1,98.17
4758,2800,50,1,22.37
4759,2800,104,1,60.04
4760,2801,118,1,24.31
4761,2802,47,1,116.51
4762,2802,121,1,34.56
4763,2802,137,1,32.97
4764,2803,55,1,37.71
4765,2803,18,1,753.69
4766,2804,98,1,61.01
4767,2804,47,1,116.51
4768,2804,105,1,100.73
4769,2804,140,1,30.07
4770,2805,31,1,214.18
4771,2806,41,1,98.17
4772,2806,90,1,36.23
4773,2806,8,3,734.18
4774,2807,7,3,828.95
4775,2808,59,1,85.08
4776,2809,107,2,274.17
4777,2809,72,1,62.8
4778,2810,53,1,85.52
4779,2811,90,1,36.23
4780,2811,44,1,99.25
4781,2812,40,2,231.68
4782,2812,19,1,648.16
4783,2813,109,1,40.54
4784,2814,54,1,92.51
4785,2814,116,1,293.64
4786,2815,131,1,21.15
4787,2816,70,1,87.88
4788,2816,22,2,436.01
4789,2817,138,1,27.96
4790,2818,25,3,142.14
4791,2818,94,1,24.49
4792,2818,80,1,32.22
4793,2819,92,2,75.22
4794,2820,120,3,26.42
4795,2821,62,1,117.98
4796,2821,90,1,36.23
4797,2822,34,1,167.39
4798,2822,35,2,141.88
4799,2823,50,1,22.37
4800,2823,24,1,36.71
4801,2824,18,1,753.69
4802,2825,127,3,31.91
4803,2826,75,1,78.07
4804,2827,17,1,593.52
4805,2828,84,2,42.73
4806,2829,132,1,13.9
4807,2829,67,1,102.28
4808,2830,107,1,274.17
4809,2831,35,2,141.88
4810,2832,136,1,16.13
4811,2833,95,1,44.01
4812,2833,32,1,127.35
4813,2834,125,1,28.47
4814,2834,133,1,8.93
4815,2834,45,1,89.48
4816,2834,34,1,167.39
4817,2835,100,2,143.49
4818,2836,9,1,862.58
4819,2837,70,3,87.88
4820,2838,66,1,28.11
4821,2839,54,3,92.51
4822,2840,91,1,43.89
4823,2840,90,1,36.23
4824,2840,129,1,6.32
4825,2841,76,1,55.63
4826,2842,112,1,294.2
4827,2842,45,1,89.48
4828,2843,113,1,251.9
4829,2843,35,2,141.88
4830,2843,28,1,120.83
4831,2844,22,2,436.01
4832,2844,70,1,87.88
4833,2845,130,3,38.32
4834,2845,23,1,69.11
4835,2845,16,1,747.89
4836,2846,45,1,89.48
4837,2846,80,1,32.22
4838,2847,97,1,30.35
4839,2848,3,1,498.85
4840,2848,42,1,79.0
4841,2848,106,1,236.39
4842,2848,74,1,31.11
4843,2849,111,1,61.42
4844,2850,69,1,88.59
4845,2851,108,1,32.5
4846,2852,48,1,21.07
4847,2852,25,2,142.14
4848,2853,139,1,10.52
4849,2854,137,1,32.97
4850,2854,71,1,107.68
4851,2854,98,1,61.01
4852,2854,3,1,498.85
4853,2855,82,1,74.38
4854,2855,26,1,26.16
4855,2856,26,1,26.16
4856,2857,65,1,95.93
4857,2857,27,1,229.61
4858,2857,3,1,498.85
4859,2858,69,1,88.59
4860,2858,115,1,48.71
4861,2858,134,1,18.73
4862,2859,117,2,91.35
4863,2860,89,2,48.84
4864,2860,117,1,91.35
4865,2861,50,1,22.37
4866,2862,89,1,48.84
4867,2862,119,1,14.03
4868,2863,23,1,69.11
4869,2864,66,2,28.11
4870,2865,134,1,18.73
4871,2866,92,1,75.22
4872,2866,119,1,14.03
4873,2866,3,1,498.85
4874,2867,25,1,142.14
4875,2868,24,1,36.71
4876,2868,52,2,53.34
4877,2869,81,3,68.19
4878,2869,60,1,67.91
4879,2870,112,2,294.2
4880,2870,23,1,69.11
4881,2871,33,1,146.31
4882,2871,5,1,458.98
4883,2872,126,1,12.83
4884,2873,69,2,88.59
4885,2873,26,1,26.16
4886,2874,69,1,88.59
4887,2875,15,1,767.15
4888,2876,11,1,755.96
4889,2877,13,1,189.93
4890,2877,63,1,52.84
4891,2877,47,1,116.51
4892,2878,91,1,43.89
4893,2878,7,1,828.95
4894,2879,22,1,436.01
4895,2879,10,1,838.97
4896,2880,97,1,30.35
4897,2880,1,1,238.05
4898,2881,99,1,27.32
4899,2881,81,1,68.19
4900,2882,107,2,274.17
4901,2882,124,1,26.24
4902,2883,109,2,40.54
4903,2883,23,1,69.11
4904,2884,138,3,27.96
4905,2884,32,1,127.35
4906,2885,134,1,18.73
4907,2886,47,1,116.51
4908,2886,129,1,6.32
4909,2886,51,1,61.56
4910,2886,80,1,32.22
4911,2887,125,2,28.47
4912,2887,130,1,38.32
4913,2887,82,1,74.38
4914,2888,30,1,49.73
4915,2888,26,1,26.16
4916,2889,81,2,68.19
4917,2889,34,2,167.39
4918,2890,137,3,32.97
4919,2890,63,2,52.84
4920,2891,131,1,21.15
4921,2892,122,1,28.33
4922,2893,26,2,26.16
4923,2893,7,1,828.95
4924,2894,127,2,31.91
4925,2895,71,1,107.68
4926,2895,113,1,251.9
4927,2895,23,1,69.11
4928,2895,15,1,767.15
4929,2896,51,1,61.56
4930,2897,135,2,16.46
4931,2897,18,1,753.69
4932,2898,68,2,64.0
4933,2899,63,1,52.84
4934,2899,34,1,167.39
4935,2899,68,1,64.0
4936,2900,66,1,28.11
4937,2900,113,1,251.9
4938,2901,51,2,61.56
4939,2902,50,2,22.37
4940,2902,140,1,30.07
4941,2903,136,3,16.13
4942,2904,32,1,127.35
4943,2904,19,1,648.16
4944,2905,61,1,101.31
4945,2905,139,2,10.52
4946,2906,86,2,45.8
4947,2906,72,1,62.8
4948,2907,96,1,41.53
4949,2908,84,1,42.73
4950,2909,19,2,648.16
4951,2909,76,1,55.63
4952,2910,105,1,100.73
4953,2910,134,1,18.73
4954,2911,47,1,116.51
4955,2912,45,1,89.48
4956,2913,37,1,189.96
4957,2914,75,1,78.07
4958,2914,74,1,31.11
4959,2914,63,1,52.84
4960,2915,11,1,755.96
4961,2915,116,1,293.64
4962,2915,65,1,95.93
4963,2916,120,1,26.42
4964,2917,23,1,69.11
4965,2917,124,1,26.24
4966,2918,57,1,57.31
4967,2918,32,2,127.35
4968,2919,83,2,62.44
4969,2920,132,1,13.9
4970,2920,45,1,89.48
4971,2921,83,1,62.44
4972,2921,50,2,22.37
4973,2922,130,2,38.32
4974,2922,133,1,8.93
4975,2923,3,1,498.85
4976,2924,22,1,436.01
4977,2924,2,1,181.58
4978,2925,88,1,71.77
4979,2925,121,2,34.56
4980,2926,99,1,27.32
4981,2926,117,2,91.35
4982,2926,25,1,142.14
4983,2927,114,1,53.8
4984,2927,100,2,143.49
4985,2928,6,1,745.89
4986,2928,111,1,61.42
4987,2928,117,1,91.35
4988,2929,41,2,98.17
4989,2929,36,1,147.35
4990,2930,101,2,150.72
4991,2930,59,1,85.08
4992,2931,114,3,53.8
4993,2932,23,1,69.11
4994,2933,122,1,28.33
4995,2933,47,1,116.51
4996,2934,18,1,753.69
4997,2935,99,1,27.32
4998,2936,139,1,10.52
4999,2937,5,2,458.98
5000,2937,110,1,281.47
5001,2938,87,2,36.61
5002,2938,52,1,53.34
5003,2939,18,1,753.69
5004,2939,35,1,141.88
5005,2940,115,2,48.71
5006,2941,139,1,10.52
5007,2942,101,1,150.72
5008,2943,112,3,294.2
5009,2943,31,2,214.18
5010,2944,64,1,110.5
5011,2944,128,1,27.31
5012,2945,116,1,293.64
5013,2946,22,1,436.01
5014,2946,100,2,143.49
5015,2947,56,1,32.92
5016,2948,50,1,22.37
5017,2949,92,1,75.22
5018,2950,83,1,62.44
5019,2951,114,1,53.8
5020,2951,57,1,57.31
5021,2952,137,2,32.97
5022,2952,32,2,127.35
5023,2953,42,1,79.0
5024,2954,110,1,281.47
5025,2955,53,1,85.52
5026,2956,134,1,18.73
5027,2956,73,1,67.37
5028,2956,75,1,78.07
5029,2957,47,1,116.51
